77, 132927, 1259, 1329, 1
78, 132303, 1244, 1323, 0
79, 131388, 1242, 1313, 0
80, 130369, 1229, 1303, 0
81, 129930, 1229, 1299, 1
82, 129289, 1224, 1292, 0
83, 128492, 1210, 1284, 0
84, 128064, 1210, 1280, 1
85, 127424, 1191, 1274, 0
86, 125859, 1191, 1258, 1
87, 125569, 1189, 1255, 0
88, 125006, 1165, 1250, 0
89, 124975, 1165, 1249, 1
90, 124416, 1165, 1244, 2
91, 123870, 1138, 1238, 0
92, 123098, 1138, 1230, 1
93, 121630, 1130, 1216, 0
94, 120614, 1123, 1206, 0
95, 119891, 1123, 1198, 1
96, 119204, 1118, 1192, 0
97, 118853, 1118, 1188, 1
98, 118460, 1110, 1184, 0
99, 117801, 1106, 1178, 0
100, 117183, 1097, 1171, 0
101, 116251, 1092, 1162, 0
102, 115935, 1092, 1159, 1
103, 115409, 1083, 1154, 0
104, 114774, 1073, 1147, 0
105, 114358, 1069, 1143, 0
106, 113815, 1069, 1138, 1
107, 114087, 1069, 1140, 2
108, 113380, 1059, 1133, 0
109, 112799, 1059, 1127, 1
110, 112788, 1059, 1127, 2
111, 112617, 1054, 1126, 0
112, 112261, 1054, 1122, 1
113, 112016, 1035, 1120, 0
114, 112179, 1035, 1121, 1
115, 112009, 1035, 1120, 2
116, 111646, 1035, 1116, 3
117, 111225, 1035, 1112, 4
118, 110932, 1033, 1109, 0
119, 111365, 1028, 1113, 0
120, 111272, 1011, 1112, 0
121, 110626, 1011, 1106, 1
122, 110473, 1011, 1104, 2
123, 109690, 1005, 1096, 0
124, 108653, 1005, 1086, 1
125, 107802, 1005, 1078, 2
126, 107187, 1005, 1071, 3
127, 106652, 978, 1066, 0
128, 105827, 977, 1058, 0
129, 105699, 969, 1056, 0
130, 105249, 969, 1052, 1
131, 104744, 969, 1047, 2
132, 103751, 969, 1037, 3
133, 103205, 966, 1032, 0
134, 103081, 966, 1030, 1
135, 102756, 965, 1027, 0
136, 102634, 959, 1026, 0
137, 102804, 957, 1028, 0
138, 102342, 935, 1023, 0
139, 101723, 932, 1017, 0
140, 101123, 928, 1011, 0
141, 100532, 915, 1005, 0
142, 100774, 915, 1007, 1
143, 100641, 915, 1006, 2
144, 100008, 915, 1000, 3
145, 100287, 915, 1002, 4
146, 100068, 915, 1000, 5
147, 100001, 915, 1000, 6
148, 99231, 915, 992, 7
149, 99111, 911, 991, 0
150, 98203, 910, 982, 0
151, 97909, 910, 979, 1
152, 97951, 910, 979, 2
153, 97517, 894, 975, 0
154, 96934, 890, 969, 0
155, 96685, 889, 966, 0
156, 95886, 889, 958, 1
157, 95943, 882, 959, 0
158, 95709, 878, 957, 0
159, 95864, 858, 958, 0
160, 95510, 858, 955, 1
161, 95188, 851, 951, 0
162, 95126, 851, 951, 1
163, 94436, 851, 944, 2
164, 93057, 851, 930, 3
165, 92306, 851, 923, 4
166, 91679, 844, 916, 0
167, 91014, 844, 910, 1
168, 90896, 844, 908, 2
169, 90809, 844, 908, 3
170, 90990, 840, 909, 0
171, 90795, 840, 907, 1
172, 90419, 840, 904, 2
173, 90749, 827, 907, 0
174, 91305, 827, 913, 1
175, 91387, 827, 913, 2
176, 91209, 827, 912, 3
177, 90588, 827, 905, 4
178, 90263, 827, 902, 5
179, 90183, 822, 901, 0
180, 90110, 822, 901, 1
181, 90430, 822, 904, 2
182, 89890, 822, 898, 3
183, 90013, 822, 900, 4
184, 89981, 822, 899, 5
185, 89160, 822, 891, 6
186, 88922, 819, 889, 0
187, 89028, 819, 890, 1
188, 88449, 817, 884, 0
189, 88059, 817, 880, 1
190, 88594, 817, 885, 2
191, 88811, 817, 888, 3
192, 88731, 813, 887, 0
193, 89095, 813, 890, 1
194, 89250, 811, 892, 0
195, 89011, 811, 890, 1
196, 89301, 811, 893, 2
197, 88821, 811, 888, 3
198, 89489, 811, 894, 4
199, 89782, 811, 897, 5
200, 89752, 811, 897, 6
201, 90063, 811, 900, 7
202, 90254, 811, 902, 8
203, 90218, 810, 902, 0
204, 89704, 810, 897, 1
205, 89536, 810, 895, 2
206, 89155, 810, 891, 3
207, 88174, 808, 881, 0
208, 88272, 808, 882, 1
209, 87925, 808, 879, 2
210, 88003, 798, 880, 0
211, 87509, 798, 875, 1
212, 87675, 798, 876, 2
213, 87828, 798, 878, 3
214, 87285, 797, 872, 0
215, 86984, 797, 869, 1
216, 86985, 793, 869, 0
217, 86910, 793, 869, 1
218, 86814, 793, 868, 2
219, 86898, 761, 868, 0
220, 86592, 761, 865, 1
221, 86973, 761, 869, 2
222, 86695, 761, 866, 3
223, 85948, 761, 859, 4
224, 84924, 761, 849, 5
225, 84367, 761, 843, 6
226, 83652, 761, 836, 7
227, 83160, 756, 831, 0
228, 82973, 756, 829, 1
229, 83003, 756, 830, 2
230, 83060, 756, 830, 3
231, 83459, 756, 834, 4
232, 83289, 756, 832, 5
233, 82633, 756, 826, 6
234, 82775, 756, 827, 7
235, 82562, 756, 825, 8
236, 82593, 755, 825, 0
237, 82186, 749, 821, 0
238, 82137, 738, 821, 0
239, 82433, 733, 824, 0
240, 82332, 733, 823, 1
241, 82493, 733, 824, 2
242, 82984, 733, 829, 3
243, 81644, 722, 816, 0
244, 80590, 715, 805, 0
245, 80346, 715, 803, 1
246, 80116, 715, 801, 2
247, 79718, 715, 797, 3
248, 79619, 711, 796, 0
249, 79023, 711, 790, 1
250, 78478, 705, 784, 0
251, 77631, 705, 776, 1
252, 77241, 705, 772, 2
253, 78148, 705, 781, 3
254, 77736, 705, 777, 4
255, 77962, 705, 779, 5
256, 78057, 705, 780, 6
257, 78036, 704, 780, 0
258, 78316, 704, 783, 1
259, 78445, 704, 784, 2
260, 78111, 694, 781, 0
261, 78004, 694, 780, 1
262, 77334, 694, 773, 2
263, 77383, 693, 773, 0
264, 77305, 676, 773, 0
265, 77250, 676, 772, 1
266, 76781, 674, 767, 0
267, 76444, 674, 764, 1
268, 76103, 674, 761, 2
269, 75687, 674, 756, 3
270, 76468, 674, 764, 4
271, 76482, 674, 764, 5
272, 76731, 674, 767, 6
273, 76908, 674, 769, 7
274, 76790, 674, 767, 8
275, 76462, 674, 764, 9
276, 76968, 674, 769, 10
0, 256577, 2190, 2565, 0
1, 246965, 2184, 2469, 0
2, 239772, 2184, 2397, 1
3, 232607, 2166, 2326, 0
4, 226493, 2147, 2264, 0
5, 221272, 2130, 2212, 0
6, 218590, 2119, 2185, 0
7, 216783, 2086, 2167, 0
8, 214757, 2077, 2147, 0
9, 213017, 2059, 2130, 0
10, 211459, 2018, 2114, 0
11, 209574, 2011, 2095, 0
12, 208200, 2011, 2082, 1
13, 206912, 1989, 2069, 0
14, 205258, 1959, 2052, 0
15, 203903, 1927, 2039, 0
16, 202315, 1925, 2023, 0
17, 200702, 1886, 2007, 0
18, 199516, 1886, 1995, 1
19, 197731, 1886, 1977, 2
20, 195516, 1860, 1955, 0
21, 193741, 1838, 1937, 0
22, 192205, 1804, 1922, 0
23, 189924, 1777, 1899, 0
24, 188017, 1749, 1880, 0
25, 186441, 1749, 1864, 1
26, 184277, 1749, 1842, 2
27, 182755, 1749, 1827, 3
28, 180339, 1706, 1803, 0
29, 179455, 1706, 1794, 1
30, 177481, 1703, 1774, 0
31, 175722, 1670, 1757, 0
32, 174649, 1664, 1746, 0
33, 173243, 1664, 1732, 1
34, 172227, 1650, 1722, 0
35, 171241, 1642, 1712, 0
36, 170544, 1621, 1705, 0
37, 169588, 1621, 1695, 1
38, 168464, 1602, 1684, 0
39, 167878, 1601, 1678, 0
40, 166426, 1600, 1664, 0
41, 165426, 1597, 1654, 0
42, 164464, 1591, 1644, 0
43, 163806, 1587, 1638, 0
44, 162939, 1577, 1629, 0
45, 162019, 1541, 1620, 0
46, 161808, 1541, 1618, 1
47, 161172, 1541, 1611, 2
48, 160648, 1541, 1606, 3
49, 160151, 1528, 1601, 0
50, 159942, 1504, 1599, 0
51, 158776, 1492, 1587, 0
52, 158361, 1486, 1583, 0
53, 156924, 1482, 1569, 0
54, 156215, 1482, 1562, 1
55, 155332, 1478, 1553, 0
56, 154651, 1478, 1546, 1
57, 154075, 1450, 1540, 0
58, 153136, 1431, 1531, 0
59, 152522, 1431, 1525, 1
60, 151427, 1423, 1514, 0
61, 150915, 1423, 1509, 1
62, 150000, 1401, 1500, 0
63, 149396, 1401, 1493, 1
64, 147614, 1385, 1476, 0
65, 145360, 1374, 1453, 0
66, 144452, 1365, 1444, 0
67, 143274, 1349, 1432, 0
68, 142782, 1334, 1427, 0
69, 141124, 1326, 1411, 0
70, 140107, 1323, 1401, 0
71, 139141, 1323, 1391, 1
72, 138784, 1322, 1387, 0
73, 138626, 1322, 1386, 1
74, 138253, 1311, 1382, 0
75, 137766, 1290, 1377, 0
76, 137005, 1271, 1370, 0
77, 136108, 1270, 1361, 0
78, 134844, 1270, 1348, 1
79, 134457, 1244, 1344, 0
80, 133755, 1244, 1337, 1
81, 132617, 1235, 1326, 0
82, 132150, 1205, 1321, 0
83, 131586, 1195, 1315, 0
84, 130347, 1168, 1303, 0
85, 128780, 1168, 1287, 1
86, 126805, 1145, 1268, 0
87, 124798, 1145, 1247, 1
88, 123235, 1125, 1232, 0
89, 122484, 1087, 1224, 0
90, 122228, 1087, 1222, 1
91, 121750, 1087, 1217, 2
92, 121550, 1087, 1215, 3
93, 120110, 1080, 1201, 0
94, 119448, 1080, 1194, 1
95, 119480, 1061, 1194, 0
96, 117862, 1061, 1178, 1
97, 115874, 1060, 1158, 0
98, 114468, 1037, 1144, 0
99, 113161, 1037, 1131, 1
100, 113003, 1027, 1130, 0
101, 112393, 1027, 1123, 1
102, 112008, 1027, 1120, 2
103, 111299, 1011, 1112, 0
104, 110595, 1011, 1105, 1
105, 109674, 1011, 1096, 2
106, 108471, 1010, 1084, 0
107, 108407, 1008, 1084, 0
108, 108945, 1008, 1089, 1
109, 109102, 1008, 1091, 2
110, 108625, 1008, 1086, 3
111, 108145, 986, 1081, 0
112, 108337, 986, 1083, 1
113, 108000, 986, 1080, 2
114, 107300, 968, 1073, 0
115, 106867, 968, 1068, 1
116, 106571, 955, 1065, 0
117, 105962, 945, 1059, 0
118, 105271, 945, 1052, 1
119, 104491, 945, 1044, 2
120, 103657, 945, 1036, 3
121, 102660, 942, 1026, 0
122, 102754, 942, 1027, 1
123, 102179, 942, 1021, 2
124, 101666, 936, 1016, 0
125, 100677, 936, 1006, 1
126, 100138, 921, 1001, 0
127, 99985, 921, 999, 1
128, 99810, 921, 998, 2
129, 99361, 914, 993, 0
130, 99348, 914, 993, 1
131, 98652, 914, 986, 2
132, 98704, 909, 987, 0
133, 98510, 905, 985, 0
134, 98347, 899, 983, 0
135, 98463, 899, 984, 1
136, 98343, 895, 983, 0
137, 97719, 895, 977, 1
138, 97368, 895, 973, 2
139, 97087, 893, 970, 0
140, 97446, 893, 974, 1
141, 96912, 893, 969, 2
142, 96904, 893, 969, 3
143, 96757, 893, 967, 4
144, 96984, 890, 969, 0
145, 96811, 879, 968, 0
146, 96819, 872, 968, 0
147, 96613, 864, 966, 0
148, 96386, 859, 963, 0
149, 97081, 859, 970, 1
150, 96623, 859, 966, 2
151, 96184, 856, 961, 0
152, 96167, 856, 961, 1
153, 96119, 856, 961, 2
154, 95959, 847, 959, 0
155, 94868, 847, 948, 1
156, 93080, 847, 930, 2
157, 91745, 847, 917, 3
158, 91743, 841, 917, 0
159, 91426, 830, 914, 0
160, 91795, 830, 917, 1
161, 91211, 823, 912, 0
162, 90873, 823, 908, 1
163, 91297, 820, 912, 0
164, 91452, 811, 914, 0
165, 91001, 811, 910, 1
166, 91434, 811, 914, 2
167, 91508, 811, 915, 3
168, 90774, 802, 907, 0
169, 89935, 802, 899, 1
170, 89873, 802, 898, 2
171, 89846, 795, 898, 0
172, 89121, 794, 891, 0
173, 89590, 794, 895, 1
174, 90168, 794, 901, 2
175, 89747, 794, 897, 3
176, 89768, 794, 897, 4
177, 89602, 781, 896, 0
178, 89190, 781, 891, 1
179, 88999, 781, 889, 2
180, 88697, 781, 886, 3
181, 88985, 781, 889, 4
182, 88557, 781, 885, 5
183, 88968, 781, 889, 6
184, 88659, 781, 886, 7
185, 88293, 781, 882, 8
186, 87986, 781, 879, 9
187, 86928, 781, 869, 10
0, 251736, 2034, 2517, 0
1, 245788, 2034, 2457, 1
2, 239824, 2034, 2398, 2
3, 234302, 2026, 2343, 0
4, 228209, 2023, 2282, 0
5, 224125, 2009, 2241, 0
6, 219604, 1999, 2196, 0
7, 215494, 1968, 2154, 0
8, 211582, 1968, 2115, 1
9, 206661, 1948, 2066, 0
10, 203381, 1937, 2033, 0
11, 201928, 1929, 2019, 0
12, 200102, 1901, 2001, 0
13, 197690, 1880, 1976, 0
14, 195215, 1866, 1952, 0
15, 193291, 1847, 1932, 0
16, 191635, 1826, 1916, 0
17, 189679, 1826, 1896, 1
18, 188950, 1813, 1889, 0
19, 187260, 1798, 1872, 0
20, 186390, 1785, 1863, 0
21, 184693, 1777, 1846, 0
22, 183069, 1745, 1830, 0
23, 181252, 1731, 1812, 0
24, 180134, 1720, 1801, 0
25, 179263, 1703, 1792, 0
26, 178204, 1692, 1782, 0
27, 177006, 1690, 1770, 0
28, 174739, 1673, 1747, 0
29, 173432, 1655, 1734, 0
30, 173153, 1628, 1731, 0
31, 172969, 1628, 1729, 1
32, 171580, 1619, 1715, 0
33, 170126, 1607, 1701, 0
34, 168378, 1596, 1683, 0
35, 167305, 1585, 1673, 0
36, 166184, 1585, 1661, 1
37, 164235, 1562, 1642, 0
38, 162907, 1546, 1629, 0
39, 162113, 1546, 1621, 1
40, 161657, 1538, 1616, 0
41, 160288, 1536, 1602, 0
42, 158720, 1524, 1587, 0
43, 157867, 1513, 1578, 0
44, 157032, 1485, 1570, 0
45, 155998, 1481, 1559, 0
46, 154947, 1464, 1549, 0
47, 153084, 1450, 1530, 0
48, 151140, 1425, 1511, 0
49, 150318, 1409, 1503, 0
50, 149709, 1409, 1497, 1
51, 148021, 1392, 1480, 0
52, 147188, 1368, 1471, 0
53, 146212, 1354, 1462, 0
54, 145864, 1354, 1458, 1
55, 145461, 1354, 1454, 2
56, 144184, 1354, 1441, 3
57, 143379, 1354, 1433, 4
58, 142385, 1341, 1423, 0
59, 141542, 1336, 1415, 0
60, 140110, 1321, 1401, 0
61, 138263, 1315, 1382, 0
62, 137270, 1302, 1372, 0
63, 136617, 1282, 1366, 0
64, 135715, 1243, 1357, 0
65, 134432, 1243, 1344, 1
66, 133633, 1243, 1336, 2
67, 133023, 1243, 1330, 3
68, 132409, 1243, 1324, 4
69, 132060, 1243, 1320, 5
70, 131883, 1234, 1318, 0
71, 131165, 1228, 1311, 0
72, 130070, 1221, 1300, 0
73, 129627, 1204, 1296, 0
74, 128950, 1204, 1289, 1
75, 128297, 1204, 1282, 2
76, 127130, 1204, 1271, 3
77, 126186, 1182, 1261, 0
78, 125789, 1181, 1257, 0
79, 125225, 1179, 1252, 0
80, 124341, 1169, 1243, 0
81, 123438, 1154, 1234, 0
82, 122614, 1154, 1226, 1
83, 121974, 1154, 1219, 2
84, 121241, 1147, 1212, 0
85, 121063, 1140, 1210, 0
86, 120371, 1130, 1203, 0
87, 119510, 1126, 1195, 0
88, 119070, 1084, 1190, 0
89, 119048, 1072, 1190, 0
90, 118044, 1047, 1180, 0
91, 117502, 1021, 1175, 0
92, 115072, 1003, 1150, 0
93, 113964, 1003, 1139, 1
94, 112599, 1003, 1125, 2
95, 111635, 1003, 1116, 3
96, 110787, 988, 1107, 0
97, 109009, 988, 1090, 1
98, 107684, 985, 1076, 0
99, 106964, 976, 1069, 0
100, 106188, 971, 1061, 0
101, 105454, 964, 1054, 0
102, 104615, 953, 1046, 0
103, 104104, 953, 1041, 1
104, 103651, 953, 1036, 2
105, 103507, 953, 1035, 3
106, 102743, 936, 1027, 0
107, 102030, 931, 1020, 0
108, 100832, 927, 1008, 0
109, 99987, 914, 999, 0
110, 98868, 906, 988, 0
111, 98714, 906, 987, 1
112, 98847, 906, 988, 2
113, 98762, 906, 987, 3
114, 98545, 886, 985, 0
115, 98559, 886, 985, 1
116, 98457, 884, 984, 0
117, 97378, 884, 973, 1
118, 96352, 884, 963, 2
119, 95672, 880, 956, 0
120, 95323, 855, 953, 0
121, 95269, 855, 952, 1
122, 95074, 855, 950, 2
123, 94601, 855, 946, 3
124, 94797, 855, 947, 4
125, 94773, 845, 947, 0
126, 94691, 844, 946, 0
127, 94246, 844, 942, 1
128, 93731, 838, 937, 0
129, 92438, 838, 924, 1
130, 91058, 838, 910, 2
131, 91073, 838, 910, 3
132, 90980, 838, 909, 4
133, 90037, 834, 900, 0
134, 90504, 834, 905, 1
135, 90568, 832, 905, 0
136, 90646, 823, 906, 0
137, 90757, 823, 907, 1
138, 90626, 802, 906, 0
139, 90324, 802, 903, 1
140, 89752, 802, 897, 2
141, 89067, 802, 890, 3
142, 89137, 782, 891, 0
143, 88772, 781, 887, 0
144, 88917, 781, 889, 1
145, 88638, 781, 886, 2
146, 88211, 781, 882, 3
147, 87675, 781, 876, 4
148, 87627, 776, 876, 0
149, 87081, 761, 870, 0
150, 86372, 747, 863, 0
151, 85569, 747, 855, 1
152, 84708, 747, 847, 2
153, 83399, 737, 833, 0
154, 81984, 737, 819, 1
155, 80464, 737, 804, 2
156, 80575, 736, 805, 0
157, 80620, 736, 806, 1
158, 80576, 728, 805, 0
159, 81114, 728, 811, 1
160, 81030, 728, 810, 2
161, 81601, 728, 816, 3
162, 81805, 728, 818, 4
163, 81575, 728, 815, 5
164, 81474, 727, 814, 0
165, 81901, 727, 819, 1
166, 81961, 727, 819, 2
167, 81930, 717, 819, 0
168, 82335, 714, 823, 0
169, 81553, 714, 815, 1
170, 81121, 714, 811, 2
171, 81007, 714, 810, 3
172, 80635, 714, 806, 4
173, 80295, 714, 802, 5
174, 80369, 698, 803, 0
175, 80056, 698, 800, 1
176, 79143, 698, 791, 2
177, 78972, 698, 789, 3
178, 78389, 698, 783, 4
179, 77814, 698, 778, 5
180, 77815, 698, 778, 6
181, 77883, 692, 778, 0
182, 78132, 692, 781, 1
183, 78118, 692, 781, 2
184, 77695, 692, 776, 3
185, 77456, 692, 774, 4
186, 76884, 692, 768, 5
187, 77201, 674, 772, 0
188, 76628, 674, 766, 1
189, 76971, 674, 769, 2
190, 76664, 674, 766, 3
191, 76847, 673, 768, 0
192, 76790, 665, 767, 0
193, 76588, 665, 765, 1
194, 75928, 665, 759, 2
195, 75323, 655, 753, 0
196, 75750, 655, 757, 1
197, 75909, 655, 759, 2
198, 75981, 655, 759, 3
199, 75881, 654, 758, 0
200, 74889, 654, 748, 1
201, 74263, 654, 742, 2
202, 73849, 654, 738, 3
203, 74035, 643, 740, 0
204, 73518, 637, 735, 0
205, 73278, 637, 732, 1
206, 72219, 637, 722, 2
207, 70736, 621, 707, 0
208, 70260, 621, 702, 1
209, 70301, 621, 703, 2
210, 69887, 614, 698, 0
211, 69941, 614, 699, 1
212, 68944, 614, 689, 2
213, 68360, 609, 683, 0
214, 68230, 609, 682, 1
215, 68318, 603, 683, 0
216, 68356, 603, 683, 1
217, 68212, 603, 682, 2
218, 68443, 603, 684, 3
219, 68517, 603, 685, 4
220, 68259, 603, 682, 5
221, 68242, 603, 682, 6
222, 67984, 598, 679, 0
223, 68235, 597, 682, 0
224, 68714, 597, 687, 1
225, 68691, 597, 686, 2
226, 69169, 597, 691, 3
227, 69784, 597, 697, 4
228, 69725, 597, 697, 5
229, 68856, 597, 688, 6
230, 68810, 597, 688, 7
231, 68471, 597, 684, 8
232, 68541, 597, 685, 9
233, 68701, 597, 687, 10
0, 253772, 2133, 2537, 0
1, 244707, 2133, 2447, 1
2, 236189, 2133, 2361, 2
3, 231378, 2109, 2313, 0
4, 224155, 2076, 2241, 0
5, 219398, 2076, 2193, 1
6, 215810, 2044, 2158, 0
7, 213031, 2027, 2130, 0
8, 210238, 2000, 2102, 0
9, 208431, 2000, 2084, 1
10, 206387, 1981, 2063, 0
11, 205171, 1954, 2051, 0
12, 203911, 1940, 2039, 0
13, 202027, 1897, 2020, 0
14, 199804, 1897, 1998, 1
15, 197378, 1882, 1973, 0
16, 196662, 1840, 1966, 0
17, 194307, 1840, 1943, 1
18, 191754, 1805, 1917, 0
19, 189881, 1805, 1898, 1
20, 188442, 1796, 1884, 0
21, 187115, 1796, 1871, 1
22, 186584, 1784, 1865, 0
23, 185077, 1776, 1850, 0
24, 183901, 1767, 1839, 0
25, 183134, 1753, 1831, 0
26, 182285, 1749, 1822, 0
27, 181025, 1747, 1810, 0
28, 180446, 1720, 1804, 0
29, 178732, 1720, 1787, 1
30, 177388, 1699, 1773, 0
31, 176516, 1699, 1765, 1
32, 175466, 1686, 1754, 0
33, 174647, 1664, 1746, 0
34, 174307, 1640, 1743, 0
35, 172556, 1603, 1725, 0
36, 171498, 1578, 1714, 0
37, 170182, 1555, 1701, 0
38, 168739, 1555, 1687, 1
39, 166728, 1546, 1667, 0
40, 164624, 1528, 1646, 0
41, 162750, 1513, 1627, 0
42, 161692, 1511, 1616, 0
43, 160650, 1490, 1606, 0
44, 159512, 1480, 1595, 0
45, 158423, 1478, 1584, 0
46, 156385, 1452, 1563, 0
47, 154742, 1436, 1547, 0
48, 153264, 1423, 1532, 0
49, 152670, 1422, 1526, 0
50, 151184, 1404, 1511, 0
51, 149203, 1402, 1492, 0
52, 147663, 1402, 1476, 1
53, 146347, 1398, 1463, 0
54, 145361, 1381, 1453, 0
55, 144771, 1377, 1447, 0
56, 143500, 1363, 1435, 0
57, 142516, 1349, 1425, 0
58, 142517, 1322, 1425, 0
59, 141632, 1308, 1416, 0
60, 140516, 1308, 1405, 1
61, 139834, 1299, 1398, 0
62, 139165, 1299, 1391, 1
63, 138916, 1297, 1389, 0
64, 137515, 1295, 1375, 0
65, 136487, 1292, 1364, 0
66, 135617, 1284, 1356, 0
67, 134995, 1268, 1349, 0
68, 134348, 1261, 1343, 0
69, 133551, 1252, 1335, 0
70, 132609, 1235, 1326, 0
71, 132210, 1231, 1322, 0
72, 131571, 1205, 1315, 0
73, 131237, 1205, 1312, 1
74, 130179, 1205, 1301, 2
75, 129571, 1196, 1295, 0
76, 127800, 1189, 1278, 0
77, 127467, 1155, 1274, 0
78, 125841, 1152, 1258, 0
79, 124383, 1152, 1243, 1
80, 123485, 1145, 1234, 0
81, 122854, 1145, 1228, 1
82, 122402, 1122, 1224, 0
83, 121164, 1122, 1211, 1
84, 120826, 1121, 1208, 0
85, 119852, 1099, 1198, 0
86, 119517, 1099, 1195, 1
87, 119282, 1099, 1192, 2
88, 118786, 1099, 1187, 3
89, 118540, 1099, 1185, 4
90, 118069, 1099, 1180, 5
91, 117289, 1099, 1172, 6
92, 117396, 1099, 1173, 7
93, 117134, 1093, 1171, 0
94, 117568, 1093, 1175, 1
95, 116966, 1090, 1169, 0
96, 116465, 1088, 1164, 0
97, 115633, 1081, 1156, 0
98, 115050, 1081, 1150, 1
99, 114955, 1080, 1149, 0
100, 114569, 1080, 1145, 1
101, 113712, 1080, 1137, 2
102, 113799, 1070, 1137, 0
103, 113554, 1057, 1135, 0
104, 114070, 1057, 1140, 1
105, 113969, 1057, 1139, 2
106, 113417, 1047, 1134, 0
107, 112974, 1047, 1129, 1
108, 113106, 1046, 1131, 0
109, 112768, 1045, 1127, 0
110, 112671, 1041, 1126, 0
111, 112435, 1041, 1124, 1
112, 112429, 1041, 1124, 2
113, 112462, 1041, 1124, 3
114, 111816, 1041, 1118, 4
115, 110911, 1028, 1109, 0
116, 110146, 1028, 1101, 1
117, 109269, 1015, 1092, 0
118, 109214, 1005, 1092, 0
119, 108254, 1005, 1082, 1
120, 108569, 993, 1085, 0
121, 108181, 993, 1081, 1
122, 108010, 993, 1080, 2
123, 107651, 993, 1076, 3
124, 107229, 993, 1072, 4
125, 106792, 993, 1067, 5
126, 106160, 982, 1061, 0
127, 106044, 982, 1060, 1
128, 105476, 970, 1054, 0
129, 105124, 970, 1051, 1
130, 104356, 970, 1043, 2
131, 103804, 963, 1038, 0
132, 103772, 953, 1037, 0
133, 103675, 953, 1036, 1
134, 103704, 953, 1037, 2
135, 103411, 949, 1034, 0
136, 103615, 949, 1036, 1
137, 102492, 937, 1024, 0
138, 101855, 937, 1018, 1
139, 101046, 937, 1010, 2
140, 100132, 919, 1001, 0
141, 99958, 919, 999, 1
142, 99671, 918, 996, 0
143, 99582, 912, 995, 0
144, 99718, 912, 997, 1
145, 99501, 912, 995, 2
146, 98822, 906, 988, 0
147, 98046, 906, 980, 1
148, 97703, 906, 977, 2
149, 97463, 903, 974, 0
150, 97816, 903, 978, 1
151, 97970, 903, 979, 2
152, 98586, 891, 985, 0
153, 98712, 881, 987, 0
154, 98798, 881, 987, 1
155, 98708, 881, 987, 2
156, 98364, 870, 983, 0
157, 97580, 862, 975, 0
158, 96890, 862, 968, 1
159, 97418, 862, 974, 2
160, 97149, 862, 971, 3
161, 95778, 857, 957, 0
162, 95526, 851, 955, 0
163, 93970, 845, 939, 0
164, 92924, 845, 929, 1
165, 92548, 832, 925, 0
166, 91495, 832, 914, 1
167, 90392, 832, 903, 2
168, 89990, 832, 899, 3
169, 89813, 831, 898, 0
170, 88870, 821, 888, 0
171, 88436, 804, 884, 0
172, 88595, 804, 885, 1
173, 88665, 804, 886, 2
174, 88895, 804, 888, 3
175, 88258, 804, 882, 4
176, 87825, 804, 878, 5
177, 87751, 798, 877, 0
178, 87072, 793, 870, 0
179, 86208, 785, 862, 0
180, 85763, 785, 857, 1
181, 85378, 785, 853, 2
182, 85408, 785, 854, 3
183, 85381, 778, 853, 0
184, 85679, 770, 856, 0
185, 85719, 770, 857, 1
186, 85445, 770, 854, 2
187, 84744, 770, 847, 3
188, 84390, 770, 843, 4
189, 84354, 759, 843, 0
190, 85113, 759, 851, 1
191, 85461, 759, 854, 2
192, 85189, 753, 851, 0
193, 84758, 747, 847, 0
194, 84321, 747, 843, 1
195, 84006, 747, 840, 2
196, 83036, 747, 830, 3
197, 82995, 747, 829, 4
198, 82529, 747, 825, 5
199, 81972, 747, 819, 6
200, 81295, 747, 812, 7
201, 81043, 740, 810, 0
202, 81537, 740, 815, 1
203, 81776, 740, 817, 2
204, 82006, 740, 820, 3
205, 82104, 737, 821, 0
206, 81201, 730, 812, 0
207, 81040, 723, 810, 0
208, 81065, 716, 810, 0
209, 80991, 716, 809, 1
210, 80831, 710, 808, 0
211, 81294, 710, 812, 1
212, 80888, 710, 808, 2
213, 80834, 710, 808, 3
214, 80404, 710, 804, 4
215, 80392, 710, 803, 5
216, 79665, 705, 796, 0
217, 79445, 705, 794, 1
218, 79146, 705, 791, 2
219, 78282, 705, 782, 3
220, 77795, 705, 777, 4
221, 77638, 705, 776, 5
222, 77145, 705, 771, 6
223, 77197, 704, 771, 0
224, 77275, 704, 772, 1
225, 77223, 704, 772, 2
226, 77069, 701, 770, 0
227, 77475, 698, 774, 0
228, 77300, 698, 773, 1
229, 77030, 697, 770, 0
230, 77096, 690, 770, 0
231, 77229, 677, 772, 0
232, 77002, 677, 770, 1
233, 76870, 672, 768, 0
234, 76345, 672, 763, 1
235, 76179, 672, 761, 2
236, 76013, 672, 760, 3
237, 75738, 672, 757, 4
238, 75723, 672, 757, 5
239, 75446, 672, 754, 6
240, 74981, 664, 749, 0
241, 74694, 657, 746, 0
242, 74022, 657, 740, 1
243, 73985, 657, 739, 2
244, 73312, 646, 733, 0
245, 72450, 646, 724, 1
246, 71789, 646, 717, 2
247, 71938, 646, 719, 3
248, 71671, 644, 716, 0
249, 71386, 644, 713, 1
250, 70657, 637, 706, 0
251, 70167, 630, 701, 0
252, 69650, 630, 696, 1
253, 69854, 630, 698, 2
254, 69724, 630, 697, 3
255, 69873, 630, 698, 4
