
Base graph vertices:
Vertex 0: ( 1, 45) ( 2, 32) ( 3, 40) ( 4, 7) ( 5, 3) ( 6, 10) ( 7, 46) ( 8, 5) ( 9, 50) ( 10, 5) ( 11, 9) ( 12, 10) ( 13, 26) ( 14, 6) ( 15, 11) ( 16, 31) ( 17, 7) ( 18, 24) ( 19, 32) ( 20, 3) ( 21, 22) ( 22, 41) ( 23, 5) ( 24, 27) ( 25, 47) ( 26, 30) ( 27, 44) ( 28, 4) ( 29, 47) ( 30, 10) ( 31, 48) ( 32, 10) ( 33, 21) ( 34, 21) ( 35, 6) ( 36, 19) ( 37, 26) ( 38, 40) ( 39, 32) ( 40, 39) ( 41, 18) ( 42, 25) ( 43, 43) ( 44, 18) ( 45, 20) ( 46, 37) ( 47, 41) ( 48, 37) ( 49, 15) ( 50, 6) ( 51, 17) ( 52, 48) ( 53, 41) ( 54, 50) ( 55, 39) ( 56, 21) ( 57, 1) ( 58, 49) ( 59, 34) ( 60, 35) ( 61, 34) ( 62, 27) ( 63, 1) ( 64, 48) ( 65, 2) ( 66, 18) ( 67, 17) ( 68, 23) ( 69, 16) ( 70, 44) ( 71, 9) ( 72, 42) ( 73, 12) ( 74, 47) ( 75, 35) ( 76, 19) ( 77, 32) ( 78, 14) ( 79, 6) ( 80, 47) ( 81, 17) ( 82, 3) ( 83, 26) ( 84, 19) ( 85, 15) ( 86, 3) ( 87, 35) ( 88, 5) ( 89, 41) ( 90, 5) ( 91, 28) ( 92, 47) ( 93, 17) ( 94, 39) ( 95, 22) ( 96, 40) ( 97, 35) ( 98, 47) ( 99, 43) 
Vertex 27: ( 0, 44) ( 1, 2) ( 2, 41) ( 3, 48) ( 4, 34) ( 5, 18) ( 6, 25) ( 7, 24) ( 8, 24) ( 9, 27) ( 10, 17) ( 11, 39) ( 12, 33) ( 13, 14) ( 14, 15) ( 15, 1) ( 16, 15) ( 17, 31) ( 18, 27) ( 19, 46) ( 20, 18) ( 21, 13) ( 22, 10) ( 23, 49) ( 24, 3) ( 25, 15) ( 26, 39) ( 28, 6) ( 29, 40) ( 30, 14) ( 31, 25) ( 32, 6) ( 33, 33) ( 34, 45) ( 35, 20) ( 36, 31) ( 37, 14) ( 38, 6) ( 39, 34) ( 40, 15) ( 41, 40) ( 42, 28) ( 43, 8) ( 44, 23) ( 45, 25) ( 46, 36) ( 47, 36) ( 48, 8) ( 49, 32) ( 50, 14) ( 51, 46) ( 52, 2) ( 53, 44) ( 54, 50) ( 55, 45) ( 56, 24) ( 57, 39) ( 58, 1) ( 59, 45) ( 60, 21) ( 61, 38) ( 62, 11) ( 63, 5) ( 64, 15) ( 65, 21) ( 66, 7) ( 67, 25) ( 68, 34) ( 69, 25) ( 70, 26) ( 71, 43) ( 72, 21) ( 73, 22) ( 74, 19) ( 75, 1) ( 76, 48) ( 77, 44) ( 78, 37) ( 79, 29) ( 80, 38) ( 81, 45) ( 82, 23) ( 83, 23) ( 84, 41) ( 85, 19) ( 86, 13) ( 87, 6) ( 88, 30) ( 89, 8) ( 90, 22) ( 91, 14) ( 92, 20) ( 93, 31) ( 94, 35) ( 95, 44) ( 96, 48) ( 97, 14) ( 98, 40) ( 99, 34) 
Vertex 28: ( 0, 4) ( 1, 12) ( 2, 30) ( 3, 46) ( 4, 25) ( 5, 21) ( 6, 4) ( 7, 34) ( 8, 13) ( 9, 29) ( 10, 37) ( 11, 23) ( 12, 1) ( 13, 49) ( 14, 17) ( 15, 34) ( 16, 26) ( 17, 7) ( 18, 23) ( 19, 27) ( 20, 22) ( 21, 27) ( 22, 37) ( 23, 43) ( 24, 35) ( 25, 44) ( 26, 1) ( 27, 6) ( 29, 27) ( 30, 19) ( 31, 3) ( 32, 15) ( 33, 31) ( 34, 1) ( 35, 37) ( 36, 27) ( 37, 28) ( 38, 44) ( 39, 19) ( 40, 1) ( 41, 11) ( 42, 31) ( 43, 2) ( 44, 13) ( 45, 43) ( 46, 25) ( 47, 28) ( 48, 2) ( 49, 13) ( 50, 15) ( 51, 26) ( 52, 7) ( 53, 3) ( 54, 18) ( 55, 43) ( 56, 7) ( 57, 48) ( 58, 35) ( 59, 5) ( 60, 19) ( 61, 11) ( 62, 44) ( 63, 1) ( 64, 5) ( 65, 21) ( 66, 37) ( 67, 33) ( 68, 4) ( 69, 29) ( 70, 2) ( 71, 18) ( 72, 41) ( 73, 15) ( 74, 6) ( 75, 35) ( 76, 43) ( 77, 16) ( 78, 43) ( 79, 43) ( 80, 50) ( 81, 45) ( 82, 21) ( 83, 5) ( 84, 23) ( 85, 20) ( 86, 17) ( 87, 18) ( 88, 35) ( 89, 30) ( 90, 3) ( 91, 40) ( 92, 20) ( 93, 27) ( 94, 21) ( 95, 48) ( 96, 24) ( 97, 22) ( 98, 25) ( 99, 3) 
Vertex 29: ( 0, 47) ( 1, 14) ( 2, 42) ( 3, 32) ( 4, 49) ( 5, 16) ( 6, 6) ( 7, 20) ( 8, 23) ( 9, 8) ( 10, 30) ( 11, 2) ( 12, 14) ( 13, 11) ( 14, 21) ( 15, 13) ( 16, 44) ( 17, 5) ( 18, 43) ( 19, 9) ( 20, 10) ( 21, 22) ( 22, 32) ( 23, 21) ( 24, 23) ( 25, 3) ( 26, 8) ( 27, 40) ( 28, 27) ( 30, 18) ( 31, 21) ( 32, 49) ( 33, 31) ( 34, 14) ( 35, 22) ( 36, 39) ( 37, 18) ( 38, 47) ( 39, 50) ( 40, 37) ( 41, 49) ( 42, 15) ( 43, 14) ( 44, 30) ( 45, 28) ( 46, 30) ( 47, 28) ( 48, 19) ( 49, 36) ( 50, 18) ( 51, 42) ( 52, 43) ( 53, 31) ( 54, 24) ( 55, 50) ( 56, 46) ( 57, 19) ( 58, 30) ( 59, 20) ( 60, 6) ( 61, 5) ( 62, 20) ( 63, 28) ( 64, 6) ( 65, 17) ( 66, 20) ( 67, 27) ( 68, 26) ( 69, 6) ( 70, 34) ( 71, 24) ( 72, 30) ( 73, 49) ( 74, 49) ( 75, 49) ( 76, 31) ( 77, 10) ( 78, 27) ( 79, 33) ( 80, 44) ( 81, 6) ( 82, 48) ( 83, 6) ( 84, 4) ( 85, 41) ( 86, 37) ( 87, 12) ( 88, 23) ( 89, 12) ( 90, 30) ( 91, 49) ( 92, 9) ( 93, 10) ( 94, 8) ( 95, 41) ( 96, 20) ( 97, 46) ( 98, 25) ( 99, 8) 
Vertex 30: ( 0, 10) ( 1, 37) ( 2, 28) ( 3, 44) ( 4, 20) ( 5, 2) ( 6, 37) ( 7, 50) ( 8, 4) ( 9, 40) ( 10, 20) ( 11, 11) ( 12, 8) ( 13, 20) ( 14, 26) ( 15, 39) ( 16, 9) ( 17, 13) ( 18, 27) ( 19, 36) ( 20, 1) ( 21, 37) ( 22, 37) ( 23, 44) ( 24, 8) ( 25, 24) ( 26, 27) ( 27, 14) ( 28, 19) ( 29, 18) ( 31, 50) ( 32, 4) ( 33, 5) ( 34, 34) ( 35, 38) ( 36, 40) ( 37, 49) ( 38, 16) ( 39, 26) ( 40, 8) ( 41, 16) ( 42, 31) ( 43, 34) ( 44, 9) ( 45, 15) ( 46, 28) ( 47, 24) ( 48, 43) ( 49, 11) ( 50, 45) ( 51, 25) ( 52, 23) ( 53, 30) ( 54, 20) ( 55, 5) ( 56, 49) ( 57, 15) ( 58, 7) ( 59, 28) ( 60, 49) ( 61, 8) ( 62, 48) ( 63, 41) ( 64, 4) ( 65, 12) ( 66, 34) ( 67, 16) ( 68, 16) ( 69, 11) ( 70, 29) ( 71, 22) ( 72, 24) ( 73, 10) ( 74, 36) ( 75, 36) ( 76, 41) ( 77, 25) ( 78, 16) ( 79, 16) ( 80, 6) ( 81, 30) ( 82, 34) ( 83, 5) ( 84, 8) ( 85, 2) ( 86, 40) ( 87, 3) ( 88, 30) ( 89, 6) ( 90, 44) ( 91, 8) ( 92, 19) ( 93, 50) ( 94, 35) ( 95, 14) ( 96, 1) ( 97, 43) ( 98, 41) ( 99, 28) 
Vertex 31: ( 0, 48) ( 1, 48) ( 2, 49) ( 3, 31) ( 4, 49) ( 5, 47) ( 6, 49) ( 7, 2) ( 8, 46) ( 9, 32) ( 10, 2) ( 11, 11) ( 12, 46) ( 13, 20) ( 14, 23) ( 15, 50) ( 16, 31) ( 17, 1) ( 18, 19) ( 19, 36) ( 20, 38) ( 21, 33) ( 22, 2) ( 23, 39) ( 24, 14) ( 25, 30) ( 26, 49) ( 27, 25) ( 28, 3) ( 29, 21) ( 30, 50) ( 32, 46) ( 33, 15) ( 34, 26) ( 35, 1) ( 36, 26) ( 37, 23) ( 38, 15) ( 39, 41) ( 40, 27) ( 41, 29) ( 42, 33) ( 43, 2) ( 44, 27) ( 45, 14) ( 46, 3) ( 47, 39) ( 48, 2) ( 49, 16) ( 50, 43) ( 51, 40) ( 52, 24) ( 53, 25) ( 54, 2) ( 55, 43) ( 56, 10) ( 57, 29) ( 58, 23) ( 59, 26) ( 60, 14) ( 61, 10) ( 62, 32) ( 63, 25) ( 64, 14) ( 65, 7) ( 66, 46) ( 67, 16) ( 68, 23) ( 69, 1) ( 70, 5) ( 71, 27) ( 72, 50) ( 73, 16) ( 74, 46) ( 75, 41) ( 76, 48) ( 77, 11) ( 78, 26) ( 79, 22) ( 80, 2) ( 81, 40) ( 82, 25) ( 83, 6) ( 84, 30) ( 85, 20) ( 86, 21) ( 87, 41) ( 88, 5) ( 89, 22) ( 90, 39) ( 91, 9) ( 92, 21) ( 93, 1) ( 94, 33) ( 95, 2) ( 96, 47) ( 97, 31) ( 98, 19) ( 99, 48) 
Vertex 32: ( 0, 10) ( 1, 40) ( 2, 31) ( 3, 11) ( 4, 46) ( 5, 14) ( 6, 47) ( 7, 15) ( 8, 37) ( 9, 38) ( 10, 35) ( 11, 35) ( 12, 22) ( 13, 43) ( 14, 23) ( 15, 49) ( 16, 12) ( 17, 33) ( 18, 18) ( 19, 34) ( 20, 32) ( 21, 18) ( 22, 21) ( 23, 45) ( 24, 33) ( 25, 28) ( 26, 13) ( 27, 6) ( 28, 15) ( 29, 49) ( 30, 4) ( 31, 46) ( 33, 2) ( 34, 5) ( 35, 14) ( 36, 16) ( 37, 26) ( 38, 4) ( 39, 41) ( 40, 21) ( 41, 5) ( 42, 37) ( 43, 48) ( 44, 10) ( 45, 48) ( 46, 12) ( 47, 23) ( 48, 2) ( 49, 42) ( 50, 18) ( 51, 8) ( 52, 4) ( 53, 48) ( 54, 41) ( 55, 11) ( 56, 2) ( 57, 17) ( 58, 10) ( 59, 42) ( 60, 8) ( 61, 48) ( 62, 11) ( 63, 37) ( 64, 16) ( 65, 46) ( 66, 29) ( 67, 18) ( 68, 1) ( 69, 27) ( 70, 10) ( 71, 38) ( 72, 15) ( 73, 29) ( 74, 22) ( 75, 2) ( 76, 2) ( 77, 45) ( 78, 14) ( 79, 29) ( 80, 35) ( 81, 31) ( 82, 11) ( 83, 8) ( 84, 3) ( 85, 44) ( 86, 42) ( 87, 36) ( 88, 49) ( 89, 3) ( 90, 3) ( 91, 25) ( 92, 22) ( 93, 35) ( 94, 41) ( 95, 32) ( 96, 13) ( 97, 48) ( 98, 16) ( 99, 47) 
Vertex 33: ( 0, 21) ( 1, 25) ( 2, 1) ( 3, 4) ( 4, 1) ( 5, 34) ( 6, 6) ( 7, 5) ( 8, 3) ( 9, 35) ( 10, 34) ( 11, 31) ( 12, 24) ( 13, 10) ( 14, 1) ( 15, 27) ( 16, 8) ( 17, 38) ( 18, 30) ( 19, 21) ( 20, 33) ( 21, 29) ( 22, 50) ( 23, 43) ( 24, 47) ( 25, 21) ( 26, 7) ( 27, 33) ( 28, 31) ( 29, 31) ( 30, 5) ( 31, 15) ( 32, 2) ( 34, 20) ( 35, 40) ( 36, 36) ( 37, 12) ( 38, 24) ( 39, 47) ( 40, 33) ( 41, 6) ( 42, 34) ( 43, 20) ( 44, 30) ( 45, 33) ( 46, 50) ( 47, 14) ( 48, 8) ( 49, 5) ( 50, 3) ( 51, 10) ( 52, 1) ( 53, 20) ( 54, 39) ( 55, 47) ( 56, 43) ( 57, 16) ( 58, 6) ( 59, 37) ( 60, 46) ( 61, 12) ( 62, 25) ( 63, 32) ( 64, 40) ( 65, 34) ( 66, 30) ( 67, 14) ( 68, 28) ( 69, 11) ( 70, 37) ( 71, 13) ( 72, 44) ( 73, 32) ( 74, 33) ( 75, 19) ( 76, 42) ( 77, 49) ( 78, 20) ( 79, 17) ( 80, 35) ( 81, 15) ( 82, 42) ( 83, 42) ( 84, 24) ( 85, 13) ( 86, 32) ( 87, 8) ( 88, 40) ( 89, 41) ( 90, 35) ( 91, 8) ( 92, 46) ( 93, 12) ( 94, 9) ( 95, 30) ( 96, 12) ( 97, 1) ( 98, 13) ( 99, 24) 
Vertex 34: ( 0, 21) ( 1, 30) ( 2, 19) ( 3, 11) ( 4, 33) ( 5, 7) ( 6, 14) ( 7, 28) ( 8, 24) ( 9, 22) ( 10, 12) ( 11, 17) ( 12, 1) ( 13, 23) ( 14, 32) ( 15, 13) ( 16, 33) ( 17, 48) ( 18, 27) ( 19, 12) ( 20, 13) ( 21, 1) ( 22, 41) ( 23, 48) ( 24, 47) ( 25, 20) ( 26, 38) ( 27, 45) ( 28, 1) ( 29, 14) ( 30, 34) ( 31, 26) ( 32, 5) ( 33, 20) ( 35, 20) ( 36, 13) ( 37, 3) ( 38, 26) ( 39, 36) ( 40, 20) ( 41, 34) ( 42, 9) ( 43, 31) ( 44, 24) ( 45, 6) ( 46, 32) ( 47, 15) ( 48, 44) ( 49, 30) ( 50, 11) ( 51, 1) ( 52, 42) ( 53, 13) ( 54, 40) ( 55, 40) ( 56, 42) ( 57, 37) ( 58, 35) ( 59, 48) ( 60, 23) ( 61, 13) ( 62, 23) ( 63, 50) ( 64, 16) ( 65, 13) ( 66, 39) ( 67, 41) ( 68, 37) ( 69, 28) ( 70, 13) ( 71, 4) ( 72, 14) ( 73, 13) ( 74, 22) ( 75, 9) ( 76, 27) ( 77, 29) ( 78, 42) ( 79, 4) ( 80, 47) ( 81, 38) ( 82, 3) ( 83, 20) ( 84, 35) ( 85, 5) ( 86, 10) ( 87, 3) ( 88, 16) ( 89, 19) ( 90, 45) ( 91, 25) ( 92, 44) ( 93, 45) ( 94, 48) ( 95, 30) ( 96, 8) ( 97, 25) ( 98, 25) ( 99, 19) 
Vertex 35: ( 0, 6) ( 1, 28) ( 2, 11) ( 3, 30) ( 4, 31) ( 5, 12) ( 6, 7) ( 7, 14) ( 8, 5) ( 9, 43) ( 10, 43) ( 11, 42) ( 12, 15) ( 13, 34) ( 14, 27) ( 15, 2) ( 16, 23) ( 17, 24) ( 18, 23) ( 19, 11) ( 20, 34) ( 21, 24) ( 22, 46) ( 23, 32) ( 24, 8) ( 25, 41) ( 26, 40) ( 27, 20) ( 28, 37) ( 29, 22) ( 30, 38) ( 31, 1) ( 32, 14) ( 33, 40) ( 34, 20) ( 36, 21) ( 37, 3) ( 38, 29) ( 39, 36) ( 40, 29) ( 41, 37) ( 42, 37) ( 43, 40) ( 44, 32) ( 45, 12) ( 46, 26) ( 47, 22) ( 48, 4) ( 49, 24) ( 50, 47) ( 51, 17) ( 52, 40) ( 53, 9) ( 54, 45) ( 55, 35) ( 56, 42) ( 57, 25) ( 58, 12) ( 59, 9) ( 60, 3) ( 61, 34) ( 62, 23) ( 63, 2) ( 64, 22) ( 65, 38) ( 66, 26) ( 67, 33) ( 68, 22) ( 69, 19) ( 70, 24) ( 71, 28) ( 72, 32) ( 73, 26) ( 74, 23) ( 75, 32) ( 76, 11) ( 77, 10) ( 78, 41) ( 79, 25) ( 80, 27) ( 81, 23) ( 82, 34) ( 83, 45) ( 84, 38) ( 85, 14) ( 86, 35) ( 87, 46) ( 88, 41) ( 89, 22) ( 90, 7) ( 91, 42) ( 92, 20) ( 93, 1) ( 94, 47) ( 95, 24) ( 96, 6) ( 97, 32) ( 98, 47) ( 99, 27) 
Vertex 36: ( 0, 19) ( 1, 15) ( 2, 50) ( 3, 40) ( 4, 1) ( 5, 23) ( 6, 5) ( 7, 7) ( 8, 12) ( 9, 36) ( 10, 40) ( 11, 21) ( 12, 31) ( 13, 16) ( 14, 41) ( 15, 41) ( 16, 23) ( 17, 7) ( 18, 44) ( 19, 38) ( 20, 8) ( 21, 23) ( 22, 21) ( 23, 25) ( 24, 47) ( 25, 27) ( 26, 32) ( 27, 31) ( 28, 27) ( 29, 39) ( 30, 40) ( 31, 26) ( 32, 16) ( 33, 36) ( 34, 13) ( 35, 21) ( 37, 34) ( 38, 15) ( 39, 10) ( 40, 1) ( 41, 43) ( 42, 15) ( 43, 46) ( 44, 17) ( 45, 28) ( 46, 27) ( 47, 39) ( 48, 48) ( 49, 17) ( 50, 41) ( 51, 49) ( 52, 6) ( 53, 37) ( 54, 1) ( 55, 47) ( 56, 10) ( 57, 1) ( 58, 21) ( 59, 41) ( 60, 3) ( 61, 16) ( 62, 24) ( 63, 24) ( 64, 47) ( 65, 30) ( 66, 23) ( 67, 5) ( 68, 44) ( 69, 21) ( 70, 11) ( 71, 44) ( 72, 44) ( 73, 36) ( 74, 40) ( 75, 19) ( 76, 50) ( 77, 12) ( 78, 46) ( 79, 17) ( 80, 9) ( 81, 27) ( 82, 46) ( 83, 6) ( 84, 50) ( 85, 7) ( 86, 8) ( 87, 25) ( 88, 30) ( 89, 13) ( 90, 6) ( 91, 22) ( 92, 45) ( 93, 49) ( 94, 5) ( 95, 11) ( 96, 19) ( 97, 13) ( 98, 42) ( 99, 42) 
Vertex 37: ( 0, 26) ( 1, 13) ( 2, 43) ( 3, 41) ( 4, 32) ( 5, 17) ( 6, 6) ( 7, 30) ( 8, 25) ( 9, 28) ( 10, 3) ( 11, 15) ( 12, 47) ( 13, 48) ( 14, 9) ( 15, 7) ( 16, 6) ( 17, 31) ( 18, 46) ( 19, 18) ( 20, 22) ( 21, 14) ( 22, 32) ( 23, 3) ( 24, 49) ( 25, 12) ( 26, 3) ( 27, 14) ( 28, 28) ( 29, 18) ( 30, 49) ( 31, 23) ( 32, 26) ( 33, 12) ( 34, 3) ( 35, 3) ( 36, 34) ( 38, 8) ( 39, 16) ( 40, 33) ( 41, 43) ( 42, 31) ( 43, 20) ( 44, 46) ( 45, 13) ( 46, 6) ( 47, 14) ( 48, 6) ( 49, 32) ( 50, 7) ( 51, 13) ( 52, 40) ( 53, 15) ( 54, 25) ( 55, 9) ( 56, 44) ( 57, 44) ( 58, 28) ( 59, 7) ( 60, 16) ( 61, 5) ( 62, 32) ( 63, 11) ( 64, 19) ( 65, 17) ( 66, 9) ( 67, 49) ( 68, 21) ( 69, 15) ( 70, 27) ( 71, 39) ( 72, 43) ( 73, 2) ( 74, 15) ( 75, 25) ( 76, 36) ( 77, 10) ( 78, 11) ( 79, 22) ( 80, 2) ( 81, 22) ( 82, 12) ( 83, 3) ( 84, 37) ( 85, 44) ( 86, 49) ( 87, 23) ( 88, 31) ( 89, 39) ( 90, 25) ( 91, 13) ( 92, 33) ( 93, 3) ( 94, 49) ( 95, 3) ( 96, 1) ( 97, 4) ( 98, 17) ( 99, 32) 
Vertex 38: ( 0, 40) ( 1, 22) ( 2, 16) ( 3, 39) ( 4, 25) ( 5, 37) ( 6, 19) ( 7, 32) ( 8, 5) ( 9, 26) ( 10, 50) ( 11, 46) ( 12, 40) ( 13, 4) ( 14, 18) ( 15, 30) ( 16, 31) ( 17, 30) ( 18, 40) ( 19, 10) ( 20, 41) ( 21, 31) ( 22, 34) ( 23, 39) ( 24, 18) ( 25, 28) ( 26, 43) ( 27, 6) ( 28, 44) ( 29, 47) ( 30, 16) ( 31, 15) ( 32, 4) ( 33, 24) ( 34, 26) ( 35, 29) ( 36, 15) ( 37, 8) ( 39, 19) ( 40, 43) ( 41, 39) ( 42, 30) ( 43, 31) ( 44, 29) ( 45, 32) ( 46, 17) ( 47, 21) ( 48, 24) ( 49, 18) ( 50, 26) ( 51, 39) ( 52, 34) ( 53, 37) ( 54, 42) ( 55, 8) ( 56, 41) ( 57, 34) ( 58, 16) ( 59, 11) ( 60, 22) ( 61, 24) ( 62, 32) ( 63, 28) ( 64, 8) ( 65, 22) ( 66, 5) ( 67, 25) ( 68, 7) ( 69, 40) ( 70, 42) ( 71, 17) ( 72, 20) ( 73, 2) ( 74, 48) ( 75, 46) ( 76, 26) ( 77, 18) ( 78, 33) ( 79, 16) ( 80, 12) ( 81, 1) ( 82, 22) ( 83, 28) ( 84, 10) ( 85, 46) ( 86, 46) ( 87, 28) ( 88, 18) ( 89, 44) ( 90, 6) ( 91, 33) ( 92, 36) ( 93, 7) ( 94, 18) ( 95, 49) ( 96, 26) ( 97, 1) ( 98, 6) ( 99, 36) 
Vertex 39: ( 0, 32) ( 1, 33) ( 2, 18) ( 3, 28) ( 4, 12) ( 5, 12) ( 6, 14) ( 7, 35) ( 8, 49) ( 9, 41) ( 10, 14) ( 11, 45) ( 12, 27) ( 13, 3) ( 14, 48) ( 15, 22) ( 16, 45) ( 17, 9) ( 18, 32) ( 19, 11) ( 20, 32) ( 21, 26) ( 22, 43) ( 23, 6) ( 24, 15) ( 25, 16) ( 26, 23) ( 27, 34) ( 28, 19) ( 29, 50) ( 30, 26) ( 31, 41) ( 32, 41) ( 33, 47) ( 34, 36) ( 35, 36) ( 36, 10) ( 37, 16) ( 38, 19) ( 40, 25) ( 41, 40) ( 42, 30) ( 43, 22) ( 44, 19) ( 45, 1) ( 46, 6) ( 47, 22) ( 48, 8) ( 49, 23) ( 50, 45) ( 51, 48) ( 52, 25) ( 53, 46) ( 54, 4) ( 55, 36) ( 56, 37) ( 57, 3) ( 58, 17) ( 59, 35) ( 60, 26) ( 61, 6) ( 62, 17) ( 63, 6) ( 64, 48) ( 65, 10) ( 66, 47) ( 67, 31) ( 68, 6) ( 69, 44) ( 70, 28) ( 71, 24) ( 72, 35) ( 73, 33) ( 74, 49) ( 75, 13) ( 76, 43) ( 77, 24) ( 78, 36) ( 79, 22) ( 80, 32) ( 81, 47) ( 82, 43) ( 83, 30) ( 84, 26) ( 85, 23) ( 86, 21) ( 87, 41) ( 88, 48) ( 89, 19) ( 90, 11) ( 91, 18) ( 92, 50) ( 93, 50) ( 94, 24) ( 95, 10) ( 96, 6) ( 97, 16) ( 98, 27) ( 99, 35) 
Vertex 40: ( 0, 39) ( 1, 12) ( 2, 39) ( 3, 17) ( 4, 28) ( 5, 43) ( 6, 33) ( 7, 44) ( 8, 46) ( 9, 17) ( 10, 2) ( 11, 22) ( 12, 20) ( 13, 49) ( 14, 14) ( 15, 50) ( 16, 16) ( 17, 13) ( 18, 33) ( 19, 14) ( 20, 34) ( 21, 5) ( 22, 29) ( 23, 22) ( 24, 15) ( 25, 6) ( 26, 48) ( 27, 15) ( 28, 1) ( 29, 37) ( 30, 8) ( 31, 27) ( 32, 21) ( 33, 33) ( 34, 20) ( 35, 29) ( 36, 1) ( 37, 33) ( 38, 43) ( 39, 25) ( 41, 23) ( 42, 47) ( 43, 49) ( 44, 3) ( 45, 23) ( 46, 46) ( 47, 9) ( 48, 27) ( 49, 6) ( 50, 38) ( 51, 8) ( 52, 46) ( 53, 1) ( 54, 22) ( 55, 42) ( 56, 20) ( 57, 22) ( 58, 32) ( 59, 12) ( 60, 38) ( 61, 3) ( 62, 5) ( 63, 19) ( 64, 45) ( 65, 1) ( 66, 49) ( 67, 39) ( 68, 17) ( 69, 21) ( 70, 4) ( 71, 37) ( 72, 44) ( 73, 18) ( 74, 4) ( 75, 48) ( 76, 41) ( 77, 23) ( 78, 3) ( 79, 34) ( 80, 45) ( 81, 46) ( 82, 29) ( 83, 26) ( 84, 22) ( 85, 14) ( 86, 13) ( 87, 6) ( 88, 45) ( 89, 17) ( 90, 43) ( 91, 49) ( 92, 3) ( 93, 6) ( 94, 7) ( 95, 39) ( 96, 38) ( 97, 15) ( 98, 49) ( 99, 43) 
Vertex 41: ( 0, 18) ( 1, 9) ( 2, 25) ( 3, 11) ( 4, 31) ( 5, 12) ( 6, 49) ( 7, 4) ( 8, 27) ( 9, 46) ( 10, 40) ( 11, 35) ( 12, 7) ( 13, 14) ( 14, 29) ( 15, 8) ( 16, 7) ( 17, 31) ( 18, 13) ( 19, 9) ( 20, 44) ( 21, 3) ( 22, 13) ( 23, 13) ( 24, 32) ( 25, 45) ( 26, 45) ( 27, 40) ( 28, 11) ( 29, 49) ( 30, 16) ( 31, 29) ( 32, 5) ( 33, 6) ( 34, 34) ( 35, 37) ( 36, 43) ( 37, 43) ( 38, 39) ( 39, 40) ( 40, 23) ( 42, 26) ( 43, 46) ( 44, 24) ( 45, 48) ( 46, 17) ( 47, 22) ( 48, 21) ( 49, 23) ( 50, 31) ( 51, 46) ( 52, 17) ( 53, 6) ( 54, 49) ( 55, 2) ( 56, 46) ( 57, 50) ( 58, 31) ( 59, 47) ( 60, 50) ( 61, 2) ( 62, 44) ( 63, 39) ( 64, 39) ( 65, 24) ( 66, 17) ( 67, 42) ( 68, 14) ( 69, 15) ( 70, 11) ( 71, 11) ( 72, 23) ( 73, 40) ( 74, 3) ( 75, 43) ( 76, 37) ( 77, 26) ( 78, 22) ( 79, 13) ( 80, 24) ( 81, 27) ( 82, 43) ( 83, 45) ( 84, 46) ( 85, 6) ( 86, 48) ( 87, 21) ( 88, 5) ( 89, 5) ( 90, 14) ( 91, 2) ( 92, 44) ( 93, 4) ( 94, 10) ( 95, 49) ( 96, 16) ( 97, 16) ( 98, 18) ( 99, 39) 
Vertex 42: ( 0, 25) ( 1, 12) ( 2, 29) ( 3, 48) ( 4, 10) ( 5, 33) ( 6, 21) ( 7, 4) ( 8, 34) ( 9, 17) ( 10, 44) ( 11, 48) ( 12, 45) ( 13, 15) ( 14, 25) ( 15, 7) ( 16, 11) ( 17, 42) ( 18, 46) ( 19, 49) ( 20, 22) ( 21, 2) ( 22, 16) ( 23, 30) ( 24, 36) ( 25, 44) ( 26, 7) ( 27, 28) ( 28, 31) ( 29, 15) ( 30, 31) ( 31, 33) ( 32, 37) ( 33, 34) ( 34, 9) ( 35, 37) ( 36, 15) ( 37, 31) ( 38, 30) ( 39, 30) ( 40, 47) ( 41, 26) ( 43, 2) ( 44, 33) ( 45, 18) ( 46, 15) ( 47, 11) ( 48, 32) ( 49, 11) ( 50, 9) ( 51, 23) ( 52, 45) ( 53, 46) ( 54, 15) ( 55, 20) ( 56, 18) ( 57, 16) ( 58, 40) ( 59, 13) ( 60, 21) ( 61, 27) ( 62, 30) ( 63, 21) ( 64, 10) ( 65, 19) ( 66, 48) ( 67, 42) ( 68, 50) ( 69, 30) ( 70, 34) ( 71, 7) ( 72, 9) ( 73, 16) ( 74, 17) ( 75, 11) ( 76, 49) ( 77, 6) ( 78, 3) ( 79, 2) ( 80, 12) ( 81, 33) ( 82, 14) ( 83, 8) ( 84, 33) ( 85, 1) ( 86, 13) ( 87, 11) ( 88, 2) ( 89, 50) ( 90, 42) ( 91, 42) ( 92, 42) ( 93, 43) ( 94, 14) ( 95, 40) ( 96, 13) ( 97, 50) ( 98, 10) ( 99, 2) 
